Horodatage,Essai_ID,X_Voulu,Y_Voulu,Theta1_Cible,Theta4_Cible,Correction_M1,Correction_M2,X_Encodeur,Y_Encodeur,Theta1_Encodeur,Theta4_Encodeur,Courant1,Courant4,Tau1,Tau4,Force1,Force4,Jacobien,Force1_Filtree,Force4_Filtree
2026-04-19 17:07:33,124,-0.0750111069630459,0.2838688134676348,172.61,55.27,5.22,-15.0,-0.0795,0.2863,172.8,56.4,0.01,0.27,-0.102,0.027,0.0007059826201912787,-0.04138110795367691,-12.83827897097014,-0.0672755569264012,-0.03279195938915488
2026-04-19 17:07:33,125,-0.0728968627421411,0.2815452894071311,172.74,54.68,4.25,-15.0,-0.0777,0.2819,173.4,55.8,0.02,0.24,-0.1,0.013,-0.00017407280986934473,-0.02948569273129014,-22.746886541185827,-0.02472860659033228,-0.030695559210499004
2026-04-19 17:07:34,126,-0.0707106781186548,0.2792893218813452,172.84,54.08,4.72,-15.0,-0.0754,0.2802,173.4,55.2,0.02,0.27,-0.1,0.026,0.005030550648966641,-0.14726019380778393,-1.3416421717414613,-0.005859256653081462,-0.10460554472646516
2026-04-19 17:07:34,127,-0.0684547105928688,0.2771031372578588,172.91,53.46,4.58,-15.0,-0.0732,0.2784,173.4,54.6,0.01,0.26,-0.105,0.022,0.0004826641920158687,-0.10002281257035578,-1.6181648688992394,-0.0018380431913488289,-0.10169977773760278
2026-04-19 17:07:34,128,-0.0661311865323652,0.274988893036954,172.95,52.83,4.53,-15.0,-0.0732,0.2784,173.4,54.6,0.01,0.27,-0.104,0.027,0.0038534962150973515,-0.09820550578812161,-1.6181648688992394,0.001770783761588628,-0.09948416928940355
2026-04-19 17:07:34,129,-0.0637423989748689,0.272948675722421,172.95,52.18,4.43,-15.0,-0.0709,0.2766,173.4,54.0,0.01,0.25,-0.105,0.018,0.0886081598594193,-0.09093279091026912,-1.2050208790808299,0.0568316453325875,-0.09406200797669531
2026-04-19 17:07:34,130,-0.0612907053652976,0.2709844987624309,172.93,51.52,4.31,-15.0,-0.0686,0.2747,173.4,53.4,0.01,0.3,-0.105,0.041,0.3246452873193569,-0.02855993773228484,-1.420292718535473,0.22664389129043075,-0.05252919590418237
2026-04-19 17:07:34,131,-0.0587785252292473,0.2690983005625052,172.86,50.84,4.16,-15.0,-0.0642,0.271,173.4,52.2,0.0,0.28,-0.107,0.031,-0.29218574454349966,-0.03302333700721283,0.35512535819450997,-0.10232973782291427,-0.04016114144639335
2026-04-19 17:07:34,132,-0.056208337785213,0.2672919425725438,172.77,50.15,3.96,-15.0,-0.062,0.2691,173.4,51.6,0.0,0.28,-0.107,0.031,-0.1520981500020904,0.05824136827495647,-0.13809080150127914,-0.1338863298889715,0.02223280928631961
2026-04-19 17:07:34,133,-0.0535826794978996,0.2655672074497984,172.64,49.44,3.72,-15.0,-0.0598,0.2672,173.4,51.0,0.01,0.3,-0.103,0.04,0.03686250333196275,-0.11347770552845572,0.5243471299749938,-0.025619840367274643,-0.06381697947660925
2026-04-19 17:07:34,134,-0.0509041415750371,0.2639257972996056,172.47,48.72,4.36,-15.0,-0.0571,0.268,172.8,50.4,0.01,0.28,0.103,0.032,-0.014848016691008992,-0.12511763475033663,2.197151555096018,-0.018789764207006048,-0.10268580584966389
2026-04-19 17:07:34,135,-0.0481753674101715,0.2623693319956136,172.27,47.99,3.62,-15.0,-0.0571,0.268,172.8,50.4,0.01,0.3,0.105,0.042,-0.00977336500875338,-0.11196650071896551,2.197151555096018,-0.013072747751274408,-0.10857040391611861
2026-04-19 17:07:34,136,-0.0453990499739547,0.2608993475811632,172.03,47.24,3.39,-15.0,-0.0529,0.2641,172.8,49.2,0.01,0.34,0.104,0.058,0.0792544900392707,0.08474471505970685,-1.1442409232970965,0.04546906324829696,0.01400466092137144
2026-04-19 17:07:34,137,-0.0425779291565072,0.259517294753398,171.76,46.48,2.98,-15.0,-0.0508,0.2621,172.8,48.6,0.01,0.31,0.106,0.047,0.06874648442594838,0.08586470292119659,-1.7391375557619653,0.06022854727218746,0.05956886383534435
2026-04-19 17:07:35,138,-0.039714789063478,0.2582245374316018,171.45,45.72,2.51,-15.0,-0.0487,0.2601,172.8,48.0,0.01,0.28,0.103,0.031,0.6959833240634631,0.31944814342469047,-0.4254316725999589,0.4633407476980614,0.2243501789975993
2026-04-19 17:07:35,139,-0.0368124552684677,0.2570223514111748,171.11,44.94,2.9,-15.0,-0.0461,0.2607,172.2,47.4,0.01,0.28,0.106,0.033,-0.1458558434747542,-0.03462391874465193,2.743612030617055,0.07706826131729494,0.06014281130611229
2026-04-19 17:07:35,140,-0.0338737920245291,0.2559119231045774,170.73,44.15,1.88,-15.0,-0.042,0.2566,172.2,46.2,0.01,0.28,0.106,0.033,-0.09185391991215487,0.06689022959292393,-1.1087397940413735,-0.030040005363488304,0.06442113800075136
2026-04-19 17:07:35,141,-0.0309016994374947,0.2548943483704846,170.32,43.35,1.33,-15.0,-0.04,0.2545,172.2,45.6,0.01,0.3,0.106,0.04,-0.15102067614551812,0.7308278999733103,-0.10646235150756911,-0.10675006117161562,0.4869688026101765
